Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,City,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,Payment Mode
ORD-100141,2023-11-22,2023-11-25,First Class,CUST-1086,Customer 176,Home Office,West,Uttar Pradesh,Lucknow,Office Supplies,Paper,Paper Item 11,4,0.0,2584.95,584.14,Credit Card
ORD-100142,2023-07-29,2023-08-01,Second Class,CUST-1468,Customer 372,Corporate,West,Maharashtra,Pune,Technology,Machines,Machines Item 4,7,0.0,296378.78,75761.43,Net Banking
ORD-100143,2022-08-29,2022-09-03,Second Class,CUST-1900,Customer 70,Home Office,East,Maharashtra,Mumbai,Technology,Phones,Phones Item 9,6,0.1,145938.49,11550.41,Debit Card
ORD-100144,2023-07-18,2023-07-23,Second Class,CUST-1662,Customer 192,Corporate,East,Uttar Pradesh,Kanpur,Furniture,Tables,Tables Item 5,1,0.0,4652.33,764.18,COD
ORD-100145,2022-04-06,2022-04-13,Standard Class,CUST-1692,Customer 311,Home Office,East,Uttar Pradesh,Noida,Office Supplies,Paper,Paper Item 2,3,0.0,4250.57,847.55,COD
ORD-100146,2023-04-30,2023-05-03,Standard Class,CUST-1029,Customer 267,Consumer,South,Rajasthan,Udaipur,Office Supplies,Storage,Storage Item 5,5,0.0,1806.55,343.13,Credit Card
ORD-100147,2023-02-11,2023-02-18,Standard Class,CUST-1889,Customer 94,Home Office,South,Gujarat,Surat,Office Supplies,Paper,Paper Item 6,4,0.05,1140.61,268.97,Debit Card
ORD-100148,2022-08-19,2022-08-26,Standard Class,CUST-1438,Customer 278,Home Office,East,Telangana,Warangal,Technology,Machines,Machines Item 2,1,0.2,12771.67,2848.12,UPI
ORD-100149,2023-10-17,2023-10-22,Second Class,CUST-1610,Customer 208,Consumer,North,Gujarat,Surat,Office Supplies,Binders,Binders Item 15,5,0.2,999.73,191.34,Debit Card
ORD-100150,2022-06-20,2022-06-24,First Class,CUST-1162,Customer 366,Corporate,North,Karnataka,Mysuru,Technology,Copiers,Copiers Item 8,6,0.2,35729.25,9940.7,Credit Card
ORD-100151,2023-06-25,2023-07-02,Same Day,CUST-1059,Customer 6,Home Office,West,Gujarat,Surat,Office Supplies,Storage,Storage Item 14,6,0.2,4252.25,354.74,Debit Card
ORD-100152,2022-02-05,2022-02-06,First Class,CUST-1570,Customer 242,Home Office,South,Tamil Nadu,Coimbatore,Technology,Phones,Phones Item 2,5,0.15,115918.14,13034.19,Debit Card
ORD-100153,2023-06-09,2023-06-13,Standard Class,CUST-1490,Customer 239,Consumer,West,Uttar Pradesh,Lucknow,Technology,Copiers,Copiers Item 10,2,0.05,6737.49,1369.05,Net Banking
ORD-100154,2022-06-09,2022-06-12,Standard Class,CUST-1316,Customer 381,Consumer,West,Uttar Pradesh,Kanpur,Office Supplies,Storage,Storage Item 3,4,0.0,2257.06,477.91,Credit Card
ORD-100155,2023-11-30,2023-12-03,Standard Class,CUST-1879,Customer 239,Corporate,West,Tamil Nadu,Coimbatore,Furniture,Tables,Tables Item 5,1,0.2,2927.81,131.84,COD
ORD-100156,2022-08-31,2022-09-07,First Class,CUST-1193,Customer 287,Corporate,West,Tamil Nadu,Salem,Office Supplies,Paper,Paper Item 10,6,0.05,525.97,37.14,Debit Card
ORD-100157,2022-03-27,2022-03-31,Same Day,CUST-1875,Customer 371,Consumer,North,Rajasthan,Jaipur,Office Supplies,Storage,Storage Item 8,3,0.15,3709.17,787.81,Debit Card
ORD-100158,2023-08-01,2023-08-06,Same Day,CUST-1422,Customer 60,Home Office,East,Tamil Nadu,Chennai,Furniture,Bookcases,Bookcases Item 4,7,0.0,30420.4,681.72,Net Banking
ORD-100159,2023-11-13,2023-11-18,Second Class,CUST-1092,Customer 6,Home Office,South,Karnataka,Mangaluru,Office Supplies,Art,Art Item 3,2,0.0,2008.36,149.71,UPI
ORD-100160,2023-07-11,2023-07-17,First Class,CUST-1446,Customer 323,Consumer,West,Delhi,New Delhi,Technology,Copiers,Copiers Item 11,2,0.0,25420.23,6891.14,Credit Card
ORD-100161,2023-07-28,2023-07-31,First Class,CUST-1503,Customer 291,Corporate,West,Telangana,Warangal,Furniture,Bookcases,Bookcases Item 1,2,0.0,17567.75,66.69,UPI
ORD-100162,2023-10-08,2023-10-10,Same Day,CUST-1598,Customer 270,Consumer,West,Rajasthan,Jaipur,Office Supplies,Art,Art Item 15,6,0.0,7114.69,184.46,COD
ORD-100163,2022-01-28,2022-02-03,Standard Class,CUST-1255,Customer 215,Consumer,North,Maharashtra,Pune,Furniture,Chairs,Chairs Item 10,1,0.0,2148.34,200.3,Net Banking
ORD-100164,2023-09-12,2023-09-17,Standard Class,CUST-1313,Customer 94,Corporate,East,Rajasthan,Jaipur,Office Supplies,Paper,Paper Item 9,6,0.0,1787.15,404.85,UPI
ORD-100165,2023-07-10,2023-07-14,Second Class,CUST-1404,Customer 214,Consumer,East,Rajasthan,Udaipur,Office Supplies,Envelopes,Envelopes Item 2,7,0.2,5653.16,417.07,COD
ORD-100166,2022-12-06,2022-12-11,Standard Class,CUST-1330,Customer 272,Consumer,East,Tamil Nadu,Chennai,Office Supplies,Binders,Binders Item 6,5,0.2,1542.56,179.73,UPI
ORD-100167,2022-11-27,2022-12-01,Standard Class,CUST-1303,Customer 298,Home Office,South,Delhi,New Delhi,Furniture,Tables,Tables Item 3,1,0.0,5200.43,-246.5,UPI
ORD-100168,2023-10-02,2023-10-08,Standard Class,CUST-1262,Customer 191,Corporate,South,Karnataka,Mysuru,Office Supplies,Binders,Binders Item 1,4,0.05,5555.64,1017.63,UPI
ORD-100169,2023-05-21,2023-05-24,Standard Class,CUST-1375,Customer 292,Consumer,South,Delhi,New Delhi,Technology,Phones,Phones Item 3,7,0.2,108989.41,11561.56,UPI
ORD-100170,2022-12-14,2022-12-19,Second Class,CUST-1781,Customer 71,Home Office,West,Maharashtra,Mumbai,Technology,Accessories,Accessories Item 2,5,0.1,12374.48,1484.15,Debit Card
ORD-100171,2023-04-18,2023-04-25,First Class,CUST-1617,Customer 21,Consumer,South,Telangana,Hyderabad,Office Supplies,Envelopes,Envelopes Item 4,5,0.05,3282.51,465.74,Debit Card
ORD-100172,2022-08-19,2022-08-23,Second Class,CUST-1145,Customer 356,Consumer,South,Karnataka,Mysuru,Technology,Phones,Phones Item 3,5,0.0,165793.95,13494.2,COD
ORD-100173,2022-07-09,2022-07-12,Standard Class,CUST-1366,Customer 329,Home Office,South,Kerala,Kochi,Furniture,Chairs,Chairs Item 13,6,0.1,24733.96,4315.77,Credit Card
ORD-100174,2022-08-13,2022-08-15,Standard Class,CUST-1849,Customer 5,Home Office,West,Karnataka,Bengaluru,Office Supplies,Labels,Labels Item 14,7,0.0,2791.4,487.97,UPI
ORD-100175,2023-01-20,2023-01-24,Same Day,CUST-1617,Customer 95,Home Office,West,Delhi,New Delhi,Furniture,Chairs,Chairs Item 10,4,0.2,29008.16,355.3,COD
ORD-100176,2023-01-12,2023-01-18,Same Day,CUST-1180,Customer 288,Home Office,West,Kerala,Kochi,Technology,Accessories,Accessories Item 2,7,0.05,198464.74,24284.12,COD
ORD-100177,2022-10-10,2022-10-12,Second Class,CUST-1244,Customer 107,Consumer,West,Delhi,New Delhi,Technology,Accessories,Accessories Item 14,2,0.0,30395.34,3051.15,COD
ORD-100178,2023-09-25,2023-09-27,First Class,CUST-1347,Customer 321,Consumer,North,Maharashtra,Nagpur,Furniture,Tables,Tables Item 14,1,0.0,7029.34,971.65,Net Banking
ORD-100179,2023-09-20,2023-09-21,Same Day,CUST-1817,Customer 171,Consumer,West,Tamil Nadu,Chennai,Office Supplies,Storage,Storage Item 3,7,0.05,7964.19,271.03,Net Banking
ORD-100180,2022-09-16,2022-09-21,First Class,CUST-1693,Customer 30,Corporate,East,Telangana,Hyderabad,Technology,Machines,Machines Item 4,3,0.1,108232.63,5557.88,Debit Card
ORD-100181,2022-12-25,2022-12-29,Standard Class,CUST-1373,Customer 42,Corporate,East,Kerala,Thiruvananthapuram,Technology,Machines,Machines Item 5,4,0.15,71913.29,15481.86,Net Banking
ORD-100182,2023-12-11,2023-12-13,Second Class,CUST-1159,Customer 89,Corporate,East,Maharashtra,Nagpur,Technology,Accessories,Accessories Item 7,7,0.1,37354.78,11177.57,Net Banking
ORD-100183,2023-04-01,2023-04-02,Same Day,CUST-1059,Customer 66,Consumer,West,Uttar Pradesh,Kanpur,Office Supplies,Art,Art Item 10,2,0.05,1377.0,109.44,COD
ORD-100184,2023-02-15,2023-02-21,Standard Class,CUST-1523,Customer 101,Consumer,North,Gujarat,Vadodara,Office Supplies,Binders,Binders Item 2,1,0.0,303.24,73.39,Net Banking
ORD-100185,2023-10-11,2023-10-14,Same Day,CUST-1127,Customer 314,Home Office,North,Delhi,New Delhi,Office Supplies,Art,Art Item 3,4,0.05,2946.53,466.17,Credit Card
ORD-100186,2022-11-14,2022-11-21,Same Day,CUST-1728,Customer 96,Consumer,East,Delhi,New Delhi,Office Supplies,Paper,Paper Item 10,4,0.15,3693.56,666.69,UPI
ORD-100187,2023-11-08,2023-11-15,Second Class,CUST-1451,Customer 149,Consumer,South,Gujarat,Surat,Office Supplies,Art,Art Item 9,1,0.1,1279.43,105.62,UPI
ORD-100188,2022-08-13,2022-08-17,Second Class,CUST-1557,Customer 288,Consumer,South,Uttar Pradesh,Kanpur,Office Supplies,Binders,Binders Item 4,3,0.15,284.53,60.48,COD
ORD-100189,2022-08-22,2022-08-24,Standard Class,CUST-1767,Customer 379,Consumer,South,Telangana,Warangal,Office Supplies,Binders,Binders Item 4,7,0.05,4774.51,1077.52,COD
ORD-100190,2023-11-15,2023-11-22,Same Day,CUST-1799,Customer 397,Consumer,West,Telangana,Hyderabad,Office Supplies,Envelopes,Envelopes Item 12,6,0.2,334.89,18.11,Credit Card
ORD-100191,2023-10-26,2023-10-31,First Class,CUST-1507,Customer 219,Corporate,West,Rajasthan,Udaipur,Office Supplies,Envelopes,Envelopes Item 11,3,0.05,2268.51,243.63,Credit Card
ORD-100192,2023-01-09,2023-01-16,First Class,CUST-1053,Customer 218,Home Office,East,Kerala,Thiruvananthapuram,Furniture,Chairs,Chairs Item 1,1,0.2,4941.22,695.9,Credit Card
ORD-100193,2023-11-03,2023-11-10,First Class,CUST-1325,Customer 8,Corporate,North,Tamil Nadu,Coimbatore,Furniture,Bookcases,Bookcases Item 10,3,0.05,20880.25,424.31,COD
ORD-100194,2023-08-31,2023-09-07,Same Day,CUST-1678,Customer 260,Corporate,West,Telangana,Warangal,Furniture,Tables,Tables Item 10,5,0.0,24421.56,-549.5,UPI
ORD-100195,2023-04-17,2023-04-18,Standard Class,CUST-1110,Customer 365,Corporate,South,Rajasthan,Udaipur,Furniture,Tables,Tables Item 7,3,0.15,30448.18,3195.58,Net Banking
ORD-100196,2022-08-21,2022-08-23,First Class,CUST-1923,Customer 137,Home Office,East,Karnataka,Mangaluru,Office Supplies,Binders,Binders Item 3,6,0.0,1392.28,181.07,COD
ORD-100197,2023-11-23,2023-11-28,Second Class,CUST-1522,Customer 294,Home Office,West,Maharashtra,Mumbai,Office Supplies,Binders,Binders Item 10,4,0.0,5857.74,181.95,COD
ORD-100198,2022-04-23,2022-04-25,Same Day,CUST-1327,Customer 52,Corporate,North,Kerala,Kochi,Office Supplies,Labels,Labels Item 5,2,0.0,1257.58,69.67,Credit Card
ORD-100199,2023-05-12,2023-05-16,Same Day,CUST-1938,Customer 51,Consumer,West,Delhi,New Delhi,Office Supplies,Paper,Paper Item 5,6,0.2,4701.12,852.78,Net Banking
ORD-100200,2023-03-18,2023-03-22,Standard Class,CUST-1629,Customer 260,Consumer,West,Delhi,New Delhi,Furniture,Bookcases,Bookcases Item 11,5,0.1,4655.08,587.94,Debit Card
ORD-100201,2023-07-18,2023-07-22,Standard Class,CUST-1746,Customer 367,Home Office,North,Gujarat,Ahmedabad,Office Supplies,Storage,Storage Item 5,3,0.0,1486.49,299.83,COD
ORD-100202,2022-09-25,2022-10-01,Same Day,CUST-1962,Customer 208,Corporate,South,Tamil Nadu,Madurai,Technology,Copiers,Copiers Item 14,1,0.0,3914.17,684.3,UPI
ORD-100203,2023-05-25,2023-06-01,Second Class,CUST-1180,Customer 64,Home Office,South,Delhi,New Delhi,Office Supplies,Envelopes,Envelopes Item 11,6,0.15,6708.28,134.45,Net Banking
ORD-100204,2023-01-21,2023-01-27,Same Day,CUST-1329,Customer 138,Corporate,West,Kerala,Thiruvananthapuram,Office Supplies,Paper,Paper Item 12,6,0.05,4048.74,207.02,Credit Card
ORD-100205,2023-01-22,2023-01-23,Second Class,CUST-1515,Customer 132,Consumer,North,Tamil Nadu,Chennai,Office Supplies,Paper,Paper Item 13,1,0.2,169.0,9.7,Net Banking
ORD-100206,2022-04-23,2022-04-27,First Class,CUST-1978,Customer 292,Consumer,West,Rajasthan,Udaipur,Technology,Copiers,Copiers Item 7,3,0.15,68818.69,9384.82,Debit Card
ORD-100207,2023-09-05,2023-09-10,Second Class,CUST-1558,Customer 251,Consumer,West,Maharashtra,Nagpur,Office Supplies,Storage,Storage Item 4,2,0.05,1653.92,145.8,Credit Card
ORD-100208,2023-09-17,2023-09-19,Same Day,CUST-1669,Customer 278,Home Office,North,Kerala,Thiruvananthapuram,Office Supplies,Binders,Binders Item 10,3,0.2,400.54,62.05,UPI
ORD-100209,2022-03-22,2022-03-29,Same Day,CUST-1441,Customer 346,Corporate,West,Rajasthan,Jaipur,Technology,Phones,Phones Item 12,3,0.0,106093.19,8602.72,UPI
ORD-100210,2023-11-30,2023-12-03,Same Day,CUST-1356,Customer 30,Consumer,West,Karnataka,Mangaluru,Technology,Copiers,Copiers Item 8,7,0.0,16048.94,3132.13,COD
ORD-100211,2022-04-23,2022-04-28,Standard Class,CUST-1758,Customer 29,Corporate,West,Maharashtra,Mumbai,Office Supplies,Labels,Labels Item 8,1,0.0,1224.03,301.09,Debit Card
ORD-100212,2022-01-02,2022-01-09,First Class,CUST-1682,Customer 210,Consumer,East,West Bengal,Kolkata,Office Supplies,Binders,Binders Item 2,1,0.0,687.79,22.39,COD
ORD-100213,2023-10-04,2023-10-10,Same Day,CUST-1880,Customer 98,Corporate,South,Tamil Nadu,Salem,Office Supplies,Binders,Binders Item 12,4,0.15,2351.91,494.04,UPI
ORD-100214,2022-08-08,2022-08-14,Same Day,CUST-1862,Customer 398,Consumer,West,Uttar Pradesh,Lucknow,Furniture,Bookcases,Bookcases Item 12,5,0.15,13785.1,722.88,Credit Card
ORD-100215,2023-07-20,2023-07-25,Standard Class,CUST-1196,Customer 42,Home Office,South,Karnataka,Mysuru,Technology,Copiers,Copiers Item 2,7,0.05,144876.43,37119.29,Credit Card
ORD-100216,2022-08-13,2022-08-19,Standard Class,CUST-1347,Customer 29,Corporate,West,Karnataka,Bengaluru,Office Supplies,Envelopes,Envelopes Item 7,5,0.0,5082.28,292.61,COD
ORD-100217,2023-01-20,2023-01-24,Standard Class,CUST-1339,Customer 175,Consumer,East,Gujarat,Ahmedabad,Office Supplies,Art,Art Item 13,7,0.0,4387.6,474.04,UPI
ORD-100218,2023-02-07,2023-02-08,Standard Class,CUST-1332,Customer 327,Consumer,East,Gujarat,Ahmedabad,Furniture,Tables,Tables Item 9,4,0.0,5979.46,479.46,UPI
ORD-100219,2023-09-30,2023-10-02,Second Class,CUST-1621,Customer 200,Corporate,North,Rajasthan,Udaipur,Office Supplies,Storage,Storage Item 4,7,0.2,1784.45,54.4,Credit Card
ORD-100220,2022-05-10,2022-05-11,Standard Class,CUST-1790,Customer 171,Consumer,East,Delhi,New Delhi,Office Supplies,Binders,Binders Item 1,1,0.0,1476.85,260.71,COD
ORD-100221,2022-02-22,2022-03-01,First Class,CUST-1318,Customer 92,Consumer,East,Tamil Nadu,Salem,Technology,Accessories,Accessories Item 14,6,0.2,200631.85,43757.3,UPI
ORD-100222,2023-11-15,2023-11-17,Second Class,CUST-1322,Customer 392,Corporate,West,Delhi,New Delhi,Technology,Accessories,Accessories Item 13,3,0.0,88671.89,26347.52,Credit Card
ORD-100223,2023-12-31,2024-01-02,Same Day,CUST-1812,Customer 370,Home Office,East,West Bengal,Kolkata,Technology,Accessories,Accessories Item 13,6,0.2,23111.87,5070.43,COD
ORD-100224,2023-11-03,2023-11-04,First Class,CUST-1537,Customer 238,Consumer,South,Telangana,Warangal,Office Supplies,Labels,Labels Item 9,7,0.2,3828.86,819.62,Net Banking
ORD-100225,2023-12-11,2023-12-16,Same Day,CUST-1274,Customer 338,Consumer,West,Uttar Pradesh,Noida,Office Supplies,Labels,Labels Item 5,6,0.15,3877.59,623.61,COD
ORD-100226,2023-02-20,2023-02-22,First Class,CUST-1036,Customer 99,Consumer,East,Tamil Nadu,Madurai,Technology,Machines,Machines Item 2,4,0.2,54589.92,5202.77,Debit Card
ORD-100227,2022-09-04,2022-09-05,Second Class,CUST-1418,Customer 173,Consumer,South,Telangana,Warangal,Office Supplies,Paper,Paper Item 9,2,0.2,1352.73,337.1,Net Banking
ORD-100228,2023-03-15,2023-03-17,First Class,CUST-1626,Customer 64,Consumer,East,West Bengal,Kolkata,Furniture,Bookcases,Bookcases Item 5,6,0.05,51174.27,-1057.2,COD
ORD-100229,2022-07-22,2022-07-25,Second Class,CUST-1614,Customer 347,Consumer,North,Karnataka,Mysuru,Furniture,Tables,Tables Item 2,7,0.0,60536.88,1844.35,UPI
ORD-100230,2022-07-03,2022-07-08,Same Day,CUST-1645,Customer 347,Corporate,North,West Bengal,Siliguri,Technology,Machines,Machines Item 13,5,0.05,7701.46,1470.77,Debit Card
ORD-100231,2022-05-03,2022-05-07,Standard Class,CUST-1100,Customer 246,Consumer,East,Uttar Pradesh,Kanpur,Furniture,Chairs,Chairs Item 3,1,0.1,6439.3,581.63,COD
ORD-100232,2023-02-05,2023-02-07,First Class,CUST-1549,Customer 390,Consumer,West,Kerala,Thiruvananthapuram,Office Supplies,Envelopes,Envelopes Item 15,5,0.05,3775.66,506.45,COD
ORD-100233,2022-10-21,2022-10-24,Standard Class,CUST-1240,Customer 372,Consumer,East,Gujarat,Vadodara,Furniture,Chairs,Chairs Item 5,5,0.0,36750.36,2149.14,Credit Card
ORD-100234,2022-10-07,2022-10-11,First Class,CUST-1911,Customer 226,Home Office,East,Maharashtra,Pune,Furniture,Bookcases,Bookcases Item 11,5,0.1,16382.08,1044.19,Net Banking
ORD-100235,2023-09-02,2023-09-06,Standard Class,CUST-1847,Customer 236,Home Office,West,Gujarat,Ahmedabad,Office Supplies,Storage,Storage Item 5,5,0.0,4684.44,446.46,COD
ORD-100236,2022-07-17,2022-07-24,Second Class,CUST-1550,Customer 287,Corporate,West,Tamil Nadu,Coimbatore,Office Supplies,Envelopes,Envelopes Item 8,7,0.0,5984.61,966.79,COD
ORD-100237,2023-05-26,2023-05-28,Second Class,CUST-1190,Customer 168,Consumer,South,Tamil Nadu,Madurai,Office Supplies,Labels,Labels Item 3,2,0.0,720.58,148.97,COD
ORD-100238,2022-05-24,2022-05-25,Standard Class,CUST-1787,Customer 79,Consumer,North,Tamil Nadu,Salem,Office Supplies,Paper,Paper Item 12,1,0.1,1262.24,282.51,UPI
ORD-100239,2023-09-01,2023-09-03,First Class,CUST-1495,Customer 191,Consumer,South,Kerala,Thiruvananthapuram,Office Supplies,Art,Art Item 9,2,0.2,2241.64,192.92,Debit Card
ORD-100240,2022-07-20,2022-07-23,Same Day,CUST-1548,Customer 74,Corporate,South,Telangana,Hyderabad,Furniture,Bookcases,Bookcases Item 7,6,0.0,14048.72,-622.89,Net Banking
ORD-100241,2022-05-04,2022-05-08,Second Class,CUST-1150,Customer 157,Consumer,East,Telangana,Hyderabad,Furniture,Furnishings,Furnishings Item 11,4,0.0,37248.25,-65.98,Debit Card
ORD-100242,2022-07-06,2022-07-08,First Class,CUST-1129,Customer 153,Corporate,South,Maharashtra,Nagpur,Office Supplies,Paper,Paper Item 12,6,0.0,6962.97,769.53,UPI
ORD-100243,2022-11-22,2022-11-23,Standard Class,CUST-1191,Customer 325,Home Office,North,Uttar Pradesh,Lucknow,Office Supplies,Art,Art Item 11,5,0.0,1749.43,206.99,Net Banking
ORD-100244,2023-04-09,2023-04-16,Standard Class,CUST-1216,Customer 35,Corporate,East,Uttar Pradesh,Noida,Office Supplies,Art,Art Item 11,3,0.15,1122.72,257.25,Credit Card
ORD-100245,2022-12-15,2022-12-17,Second Class,CUST-1231,Customer 179,Corporate,South,Delhi,New Delhi,Office Supplies,Labels,Labels Item 5,7,0.15,8547.91,293.7,Credit Card
ORD-100246,2023-10-22,2023-10-27,Second Class,CUST-1547,Customer 6,Corporate,South,Maharashtra,Pune,Furniture,Tables,Tables Item 15,2,0.05,14287.32,2329.22,UPI
ORD-100247,2023-02-07,2023-02-14,First Class,CUST-1893,Customer 284,Consumer,North,Rajasthan,Udaipur,Furniture,Tables,Tables Item 10,2,0.2,16571.66,1722.66,UPI
ORD-100248,2022-12-12,2022-12-13,Second Class,CUST-1327,Customer 179,Home Office,South,Kerala,Thiruvananthapuram,Technology,Machines,Machines Item 8,3,0.0,128643.63,30611.56,Credit Card
ORD-100249,2023-05-26,2023-05-29,Same Day,CUST-1378,Customer 387,Consumer,South,Delhi,New Delhi,Office Supplies,Paper,Paper Item 3,4,0.15,819.22,144.08,COD
ORD-100250,2022-05-27,2022-05-31,Same Day,CUST-1842,Customer 298,Corporate,South,Rajasthan,Udaipur,Office Supplies,Art,Art Item 13,6,0.1,5887.75,636.94,Credit Card
ORD-100251,2022-05-28,2022-05-30,Second Class,CUST-1223,Customer 3,Consumer,East,Kerala,Thiruvananthapuram,Furniture,Tables,Tables Item 12,5,0.0,14594.96,1298.83,UPI
ORD-100252,2023-12-12,2023-12-13,First Class,CUST-1023,Customer 116,Home Office,West,Maharashtra,Nagpur,Technology,Accessories,Accessories Item 1,4,0.2,97152.25,26213.61,Credit Card
ORD-100253,2023-05-04,2023-05-11,First Class,CUST-1775,Customer 79,Consumer,South,Kerala,Thiruvananthapuram,Technology,Machines,Machines Item 14,7,0.0,18201.77,3783.13,COD
ORD-100254,2023-10-02,2023-10-07,First Class,CUST-1752,Customer 269,Corporate,West,Rajasthan,Jaipur,Office Supplies,Storage,Storage Item 7,3,0.15,1230.36,64.01,UPI
ORD-100255,2023-07-05,2023-07-06,Standard Class,CUST-1926,Customer 192,Home Office,West,Karnataka,Mangaluru,Furniture,Chairs,Chairs Item 7,1,0.0,4934.33,344.05,Credit Card
ORD-100256,2022-12-04,2022-12-10,Same Day,CUST-1092,Customer 340,Home Office,West,Tamil Nadu,Madurai,Technology,Machines,Machines Item 7,5,0.0,58118.97,11556.47,Net Banking
ORD-100257,2023-10-03,2023-10-08,Standard Class,CUST-1441,Customer 130,Corporate,West,Tamil Nadu,Salem,Office Supplies,Labels,Labels Item 14,5,0.1,1502.02,174.78,Credit Card
ORD-100258,2023-04-18,2023-04-25,Same Day,CUST-1818,Customer 105,Corporate,West,Maharashtra,Mumbai,Furniture,Chairs,Chairs Item 15,4,0.1,29523.4,4266.14,Debit Card
ORD-100259,2022-05-31,2022-06-03,Same Day,CUST-1438,Customer 157,Home Office,West,Telangana,Hyderabad,Office Supplies,Binders,Binders Item 13,5,0.0,1842.35,394.43,COD
ORD-100260,2023-02-19,2023-02-23,Same Day,CUST-1081,Customer 283,Home Office,North,Karnataka,Mangaluru,Technology,Accessories,Accessories Item 4,6,0.0,250991.73,44701.18,Debit Card
ORD-100261,2022-10-25,2022-11-01,Second Class,CUST-1598,Customer 370,Corporate,South,Kerala,Kochi,Furniture,Tables,Tables Item 13,3,0.0,23276.71,-973.3,Debit Card
ORD-100262,2023-09-03,2023-09-06,Standard Class,CUST-1078,Customer 146,Corporate,East,West Bengal,Siliguri,Office Supplies,Envelopes,Envelopes Item 3,2,0.0,2426.97,425.65,Net Banking
ORD-100263,2022-09-20,2022-09-22,Standard Class,CUST-1295,Customer 70,Consumer,North,Delhi,New Delhi,Furniture,Furnishings,Furnishings Item 12,7,0.15,5420.45,961.77,COD
ORD-100264,2022-05-24,2022-05-25,Standard Class,CUST-1762,Customer 332,Home Office,East,Tamil Nadu,Madurai,Office Supplies,Labels,Labels Item 3,6,0.0,8931.58,1629.71,Credit Card
